key,IsWinner,MMR,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date
118420632,1,10683,105,82,20,62,13,37,206654,392987,89399,83888,172161,59538,8,7/14/2017
118420632,0,10816,95,55,13,42,20,27,221767,396980,95431,35354,166060,47846,4,7/14/2017
117520611,1,10768,110,112,29,83,13,65,242743,451001,147207,37200,74606,72587,5,7/14/2017
117520611,0,10787,100,42,13,29,30,20,201681,332294,124738,55014,192852,54600,15,7/14/2017
120260186,1,11807,100,119,31,88,19,55,247935,243380,99505,73588,74158,54109,2,7/14/2017
120260186,0,11340,95,70,19,51,31,23,216312,188722,70290,28290,82215,46161,1,7/14/2017
117395138,1,11003,95,70,18,49,16,48,159334,195687,68957,1958,0,42748,4,7/14/2017
117395138,0,10176,95,49,16,33,20,20,151248,202961,54051,3032,0,40180,3,7/14/2017
117465298,1,7420,130,175,50,125,39,46,329583,530456,168844,43178,0,113177,16,7/14/2017
117465298,0,7801,130,135,37,98,55,38,306969,515860,69471,71517,0,113773,35,7/14/2017
117395173,1,12204,100,101,26,75,16,42,137710,355934,0,17893,51060,57524,5,7/14/2017
117395173,0,12318,90,52,16,36,27,30,114978,354439,0,47548,110274,44116,5,7/14/2017
117395222,1,12212,100,76,21,54,13,86,186281,362331,52325,0,0,59828,8,7/14/2017
117395222,0,12562,90,30,13,17,22,20,122502,307772,25144,19879,0,46036,3,7/14/2017
117402601,1,10736,110,114,35,79,21,52,209694,303536,132248,13228,0,87860,11,7/14/2017
117402601,0,10797,110,62,19,43,35,23,199452,374712,59380,8456,0,69525,10,7/14/2017
117725537,1,11776,115,40,11,29,34,13,348736,485316,93911,31119,71137,71929,12,7/14/2017
117725537,0,11821,125,136,34,102,11,80,253115,638857,162122,32576,230871,98734,12,7/14/2017
117914308,1,8336,90,125,29,96,24,71,155548,124361,34756,19865,70851,40038,4,7/14/2017
117914308,0,8432,85,84,23,61,30,34,140124,109658,15650,13457,46127,37601,2,7/14/2017
118337022,1,10833,115,111,30,81,25,56,331383,420929,115261,39242,91323,79964,14,7/14/2017
118337022,0,11147,110,89,25,64,30,43,276700,347129,161812,68962,112454,64825,3,7/14/2017
117479828,1,9158,110,75,19,56,15,50,165033,415799,63439,20954,0,69663,19,7/14/2017
117479828,0,10123,105,49,14,35,19,21,120663,336320,86840,5592,0,58156,11,7/14/2017
117395184,1,10390,110,113,29,84,16,44,244864,313005,71598,32515,82380,76346,6,7/14/2017
117395184,0,10549,105,53,14,37,30,37,207426,317124,45049,12530,94245,62680,15,7/14/2017
121039548,1,8845,95,47,11,36,24,27,141924,294574,96247,25501,0,47228,4,7/14/2017
121039548,0,8480,100,93,24,69,11,47,170152,187071,86485,36904,63142,52325,6,7/14/2017
117395172,1,9847,100,153,34,116,14,82,267571,222319,67681,68325,63353,63814,5,7/14/2017
117395172,0,9191,85,52,14,38,37,26,178295,193370,53932,32256,106818,43598,3,7/14/2017
117395205,1,11773,105,124,37,87,19,56,149893,357642,0,32794,0,66757,5,7/14/2017
117395205,0,10372,90,48,19,29,37,25,114739,254797,10143,14652,0,44195,3,7/14/2017
117402532,1,10735,105,97,23,74,19,57,205001,209538,70781,14070,101190,62955,22,7/14/2017
117402532,0,10624,100,79,19,60,23,38,199453,239731,92624,32562,99281,53487,9,7/14/2017
118840712,1,8583,100,49,15,34,18,32,140310,281852,40920,23877,105902,53073,19,7/14/2017
118840712,0,8731,95,66,18,48,15,43,146276,160467,82172,32400,76453,47776,20,7/14/2017
117395178,1,13056,110,106,28,78,13,69,281268,351657,131838,86185,137677,71386,4,7/14/2017
117395178,0,13435,100,45,13,32,29,16,256334,345663,90863,45685,70647,57150,4,7/14/2017
117395494,1,9761,115,84,28,56,16,40,194385,391145,47250,26683,0,76739,18,7/14/2017
117395494,0,8146,105,47,15,31,30,32,173605,288794,84608,41660,0,59108,8,7/14/2017
119581802,1,11885,90,98,24,74,6,83,145561,234593,100530,55865,51677,44100,20,7/14/2017
119581802,0,11633,75,27,5,22,25,18,141233,210082,24130,29822,97291,29348,4,7/14/2017
117395186,1,12046,120,111,34,77,22,41,268702,409889,4297,80291,177650,86734,10,7/14/2017
117395186,0,11684,120,79,22,57,34,24,230775,546200,101266,44508,95897,79920,10,7/14/2017
119531318,1,10334,115,57,19,36,19,38,144655,454818,0,59496,99133,79515,19,7/14/2017
119531318,0,10989,110,42,17,23,22,24,204024,517989,1812,23781,63071,71255,2,7/14/2017
117710192,1,10363,80,52,15,36,6,56,87411,216205,0,11984,34511,37560,24,7/14/2017
117710192,0,9771,65,20,6,14,16,16,71234,234638,0,6662,45323,22938,1,7/14/2017
117395262,1,11270,110,82,24,58,20,29,271820,451185,89962,39383,77250,66404,9,7/14/2017
117395262,0,10964,105,57,18,37,24,50,242132,338757,122994,41978,181454,62513,15,7/14/2017
117860661,1,9458,100,81,27,54,13,52,110818,221915,0,19810,43941,53827,15,7/14/2017
117860661,0,10305,90,48,12,36,27,23,116147,253044,0,17971,0,43714,4,7/14/2017
117606334,1,10098,100,94,27,67,10,57,183277,306683,59021,16229,58908,55917,8,7/14/2017
117606334,0,11466,90,32,10,22,27,22,135073,220214,52060,34570,109318,45014,3,7/14/2017
117395221,1,13092,115,119,34,85,17,78,255307,406818,126286,0,73991,81547,15,7/14/2017
117395221,0,12125,110,54,17,37,34,21,203584,407673,93574,33764,92103,68281,8,7/14/2017
117403662,1,11055,105,73,20,53,14,31,295281,441293,125802,44279,141715,61799,11,7/14/2017
117403662,0,12281,100,46,14,32,20,32,250429,353731,108414,50164,228355,51787,4,7/14/2017
121894240,1,10294,105,134,32,102,5,103,208088,401345,66215,4120,0,61827,6,7/14/2017
121894240,0,10027,85,17,5,12,33,9,122521,384417,33923,7203,81939,38270,3,7/14/2017
117395276,1,11362,105,47,12,33,25,30,141364,287031,87269,15624,146965,66862,11,7/14/2017
117395276,0,11840,105,84,24,58,13,64,221602,281828,47822,11712,61347,65154,6,7/14/2017
117435150,1,11163,115,73,24,49,17,48,231645,487852,64464,19284,0,81512,11,7/14/2017
117435150,0,11537,110,45,16,27,25,27,183392,382105,74491,13731,0,68472,8,7/14/2017
117465641,1,11781,105,77,24,53,14,46,230504,212265,110678,0,0,57885,11,7/14/2017
117465641,0,11508,95,42,14,28,25,21,179744,302583,154268,0,0,42034,2,7/14/2017
119642177,1,12933,100,53,16,37,5,51,154264,461234,101117,55282,143346,61715,2,7/14/2017
119642177,0,13432,90,16,5,11,17,11,177759,340253,63008,12614,53803,42115,8,7/14/2017
117395285,1,10470,100,124,32,92,7,114,153924,216498,107783,22537,39322,47019,9,7/14/2017
117395285,0,10162,85,32,7,25,33,14,145172,172944,47953,16806,0,31121,0,7/14/2017
117411168,1,10630,105,109,27,82,7,89,146357,284433,77091,18232,68194,62578,23,7/14/2017
117411168,0,10412,95,25,7,18,28,13,131500,231231,34084,45688,58956,45717,22,7/14/2017
117745237,1,9266,95,38,12,26,11,25,96147,176527,5689,0,34074,48067,15,7/14/2017
117745237,0,8622,90,37,10,27,12,29,81315,222035,19386,6704,36703,42985,11,7/14/2017
117816073,1,9091,110,56,23,33,29,29,116024,258118,19444,17576,77065,70648,13,7/14/2017
117816073,0,8093,105,77,27,50,23,37,167311,464817,312,27640,38671,67627,5,7/14/2017
117395219,1,10353,100,97,26,71,14,71,297724,198159,140675,28389,0,43874,0,7/14/2017
117395219,0,8573,90,64,14,50,26,42,199525,139383,172284,7175,0,34804,0,7/14/2017
117434962,1,12685,95,97,28,69,11,48,158870,324882,25446,34046,105611,49981,5,7/14/2017
117434962,0,12510,80,41,11,30,28,17,172952,263624,11457,20563,49513,33753,1,7/14/2017
117835459,1,10076,105,144,34,107,9,91,277452,252178,71043,29883,78610,60600,10,7/14/2017
117835459,0,10609,95,31,8,23,34,16,175450,274419,116799,45918,107495,46953,8,7/14/2017
117395217,1,12280,105,77,20,57,8,51,184004,471254,217312,10044,0,66380,7,7/14/2017
117395217,0,11493,95,25,8,17,20,18,213329,339304,84097,9686,0,45530,5,7/14/2017
117395485,1,11512,105,115,35,80,26,60,254592,258591,53792,32181,0,57224,1,7/14/2017
117395485,0,12691,105,84,26,58,35,33,220092,257655,64825,43459,89356,55521,0,7/14/2017
119613698,1,10850,115,133,33,100,25,72,255262,322668,90416,37225,96282,80397,9,7/14/2017
119613698,0,11249,105,76,25,51,34,34,239912,297676,48310,33646,102254,60418,4,7/14/2017
118321808,1,14000,110,174,39,135,5,137,301832,374410,216775,18957,0,70312,12,7/14/2017
118321808,0,13228,100,15,5,10,39,6,236892,351726,154347,48774,0,48813,3,7/14/2017
118617341,1,11782,105,110,29,81,10,87,322086,276519,169418,27284,146998,60203,7,7/14/2017
118617341,0,11147,90,34,10,24,29,18,242721,292047,196830,51645,194023,40183,5,7/14/2017
117424324,1,8178,85,74,23,51,5,54,138040,236084,38990,2820,59650,45068,4,7/14/2017
117424324,0,8260,70,13,4,8,23,8,91636,139225,31582,38542,89033,28269,0,7/14/2017
118596553,1,9072,105,79,31,48,4,69,179603,396387,1368,30743,78054,65206,5,7/14/2017
118596553,0,9592,85,13,4,9,31,8,139944,216888,0,21851,122984,39079,0,7/14/2017
117909864,1,10890,90,61,19,42,16,36,88767,247756,33114,9569,0,50361,9,7/14/2017
117909864,0,11050,85,43,16,27,20,24,85670,250448,19018,19050,0,44239,4,7/14/2017
117776193,1,12202,120,79,22,55,27,65,267268,459758,91724,53494,123798,87526,25,7/14/2017
117776193,0,11638,115,100,27,73,24,40,245828,344365,90457,47026,121704,80454,16,7/14/2017
117463489,1,10465,110,111,29,82,19,46,239583,384425,101456,29804,74784,67556,22,7/14/2017
117463489,0,10600,105,64,17,44,29,40,191486,286406,94952,34840,79912,58220,9,7/14/2017
119668334,1,10568,120,163,42,121,12,94,316866,456769,51824,50029,116031,89172,20,7/14/2017
119668334,0,10529,110,49,12,37,42,24,229123,421606,44021,71053,112515,68775,9,7/14/2017
117806754,1,10085,105,50,13,37,23,25,222279,402847,84655,8385,112813,70384,14,7/14/2017
117806754,0,10437,105,98,22,74,13,84,249599,320448,135550,45114,82953,69176,14,7/14/2017
117395327,1,12573,115,136,34,102,21,72,233670,529109,0,57226,92794,88140,2,7/14/2017
117395327,0,11781,110,77,21,56,34,36,169243,395748,0,61236,90380,65746,5,7/14/2017
117986149,1,10665,115,109,26,83,16,55,257785,538662,123599,60411,120887,83697,8,7/14/2017
117986149,0,11214,110,75,15,59,26,35,287630,429858,137680,43817,0,66745,17,7/14/2017
117395493,1,10445,110,74,21,53,14,56,236897,467373,143713,51331,76562,72113,6,7/14/2017
117395493,0,11388,100,57,14,43,21,29,246527,228140,96360,22261,84137,55518,8,7/14/2017
119574344,1,12878,100,113,33,80,6,87,142640,262839,69380,43389,0,55301,25,7/14/2017
119574344,0,12478,80,20,6,14,33,8,117012,265310,34766,238,0,32517,4,7/14/2017
117490387,1,11332,105,107,27,80,17,58,257037,293257,80679,59625,57990,60778,19,7/14/2017
117490387,0,11779,100,80,17,63,27,44,194258,345790,108764,60430,163404,55152,0,7/14/2017
117395293,1,11673,105,67,21,46,7,50,235754,266644,112900,27668,71900,64318,9,7/14/2017
117395293,0,12026,90,21,7,14,21,7,171819,219834,129085,18903,84536,44281,4,7/14/2017
117973586,1,11763,105,92,25,67,24,46,208960,386689,109157,40635,80932,67501,5,7/14/2017
117973586,0,11176,100,84,24,60,25,45,233435,260925,68467,38046,63070,53808,0,7/14/2017
118938161,1,12234,105,73,21,52,19,53,237858,306183,75352,44692,147494,64350,7,7/14/2017
118938161,0,12042,100,66,19,47,21,39,229283,331948,69178,19036,90059,54374,3,7/14/2017
117508850,1,12023,90,76,25,51,8,51,156714,160867,30495,727,111291,44575,11,7/14/2017
117508850,0,12725,75,22,7,15,25,11,119093,158079,24918,34392,105919,30198,5,7/14/2017
121931788,1,8869,105,89,29,60,33,45,174945,160498,71651,7221,89101,57296,1,7/14/2017
121931788,0,8646,110,96,33,63,31,52,214608,248037,30370,8910,64318,61193,5,7/14/2017
117904289,1,11619,85,120,27,93,1,114,191646,236054,101634,0,84866,41365,7,7/14/2017
117904289,0,10962,65,5,1,4,27,5,106162,185071,70605,27804,160219,24493,0,7/14/2017
119794938,1,7976,115,106,29,77,19,45,176307,231778,28515,22966,58120,75627,24,7/14/2017
119794938,0,8357,105,66,19,47,29,24,143436,284798,16255,38017,57439,59948,12,7/14/2017
117395302,1,11767,115,148,35,113,24,74,300344,460664,133877,50667,107527,77532,18,7/14/2017
117395302,0,11147,115,93,24,69,35,49,320883,397613,110245,67157,109924,79927,15,7/14/2017
117831230,1,8777,115,66,19,47,12,31,174116,532411,81461,38049,51492,78430,11,7/14/2017
117831230,0,9858,110,35,10,24,19,41,166926,359334,67394,55125,66715,64470,33,7/14/2017
117515704,1,12316,115,108,28,78,21,57,302827,628644,103366,80329,140840,77817,14,7/14/2017
117515704,0,12415,110,67,20,47,30,33,281619,480154,65967,51884,96349,65194,18,7/14/2017
120844897,1,10724,85,49,17,32,12,27,112295,201473,22797,24708,61694,45144,15,7/14/2017
120844897,0,10129,75,41,12,29,17,18,98107,201610,7319,30081,54385,34768,2,7/14/2017
119247865,1,10314,100,117,29,88,9,85,204743,283527,90398,33969,67229,56914,17,7/14/2017
119247865,0,9762,85,30,9,21,29,15,142175,232413,73075,16348,57041,36161,4,7/14/2017
117395347,1,10646,110,110,31,79,19,57,202517,393986,132648,38966,0,76079,7,7/14/2017
117395347,0,11155,100,67,19,48,31,27,219550,313549,69524,6687,0,46158,5,7/14/2017
122286337,1,11853,105,106,29,73,15,54,244039,409434,101528,2171,0,62032,5,7/14/2017
122286337,0,12728,95,57,15,42,31,34,178168,236671,80188,14093,163757,49865,4,7/14/2017
117406771,1,8582,120,77,26,51,17,31,198349,559820,0,76442,128804,92608,16,7/14/2017
117406771,0,8517,115,52,16,34,27,29,187744,500064,21405,21834,56390,79186,16,7/14/2017
118071196,1,8182,90,72,18,54,7,47,115746,277814,66042,41684,52048,46346,4,7/14/2017
118071196,0,11213,75,23,5,15,18,22,124374,175373,26388,18482,45106,30117,0,7/14/2017
119443652,1,8979,105,46,16,30,29,19,183998,229496,133257,41983,68852,53128,9,7/14/2017
119443652,0,9236,100,110,28,82,16,68,257576,176379,36929,50544,48490,47967,1,7/14/2017
120552125,1,10168,130,112,29,83,9,63,397213,745770,182027,60105,154641,113210,28,7/14/2017
120552125,0,10662,120,34,9,25,29,12,309518,584031,208434,146414,277820,88065,25,7/14/2017
117967087,1,12843,125,99,29,69,22,46,330106,598725,28421,100237,175635,102356,9,7/14/2017
117967087,0,12279,115,74,22,52,30,31,311740,524135,40538,101925,257818,81865,1,7/14/2017
119156757,1,9570,100,93,24,69,12,69,192228,187894,47076,7889,118369,43806,4,7/14/2017
119156757,0,10115,95,33,12,21,24,17,209499,256679,86385,31585,62287,41299,3,7/14/2017
122388606,1,11599,120,101,31,69,28,57,342939,506608,0,41650,80726,93664,7,7/14/2017
122388606,0,11040,115,85,28,57,33,33,255187,439743,0,75060,205193,76419,7,7/14/2017
117446581,1,9664,105,74,27,47,19,41,135944,361971,0,5104,56395,67573,7,7/14/2017
117446581,0,9685,95,44,18,25,27,25,156443,239538,0,11336,0,52807,2,7/14/2017
118804489,1,11706,125,140,36,104,14,71,224674,512455,114238,42673,0,100798,14,7/14/2017
118804489,0,12535,110,50,13,35,36,21,210147,453605,72710,6797,0,71906,11,7/14/2017
119556622,1,12520,125,134,34,100,25,52,331617,541269,88940,0,97963,102058,16,7/14/2017
119556622,0,12935,120,80,24,56,34,30,247513,511809,28067,87846,239066,89790,15,7/14/2017
117428457,1,11352,110,108,28,80,10,76,193851,447038,88875,6646,0,75773,11,7/14/2017
117428457,0,11121,100,38,9,28,28,32,161417,351862,41021,20884,0,51750,9,7/14/2017
121479029,1,10980,100,102,31,71,9,75,132938,341150,0,39572,55003,56002,0,7/14/2017
121479029,0,10903,90,27,9,18,31,12,98328,297082,0,18173,61740,42281,1,7/14/2017
117395325,1,13276,105,166,46,120,17,74,193538,309630,51481,46684,61057,61538,15,7/14/2017
117395325,0,13111,90,57,17,40,46,15,180436,208949,51812,6859,73079,40369,8,7/14/2017
117397045,1,12801,100,74,18,56,10,40,179883,310901,61119,1085,0,57201,8,7/14/2017
117397045,0,12558,90,39,10,29,19,22,111785,279757,82591,20122,0,43328,0,7/14/2017
122271104,1,9210,115,102,25,77,14,52,243026,315309,125358,22546,86302,74672,22,7/14/2017
122271104,0,9317,105,49,14,35,26,25,221483,272188,101578,26328,94164,55429,12,7/14/2017
117395316,1,12143,85,50,14,35,18,26,155635,263604,26377,20906,57817,44990,6,7/14/2017
117395316,0,10298,85,59,18,41,15,35,125526,177958,45289,9729,100725,39926,2,7/14/2017
117399063,1,11115,110,89,24,65,14,62,193610,411157,61374,65615,113138,71321,11,7/14/2017
117399063,0,10863,100,42,14,28,24,29,179832,410782,71992,12516,72312,52524,4,7/14/2017
117486640,1,13408,120,107,26,81,24,57,303328,483228,123521,59049,115545,82472,11,7/14/2017
117486640,0,12311,120,96,24,72,26,43,296432,540574,174508,33289,148291,85781,0,7/14/2017
119203724,1,12860,95,89,23,66,10,56,187952,213483,139257,33778,127462,46696,8,7/14/2017
119203724,0,12637,80,33,10,23,23,14,226375,230543,86842,22909,148424,31874,1,7/14/2017
117519759,1,11593,110,63,18,45,29,31,250952,487195,71044,15120,0,70282,11,7/14/2017
117519759,0,11537,110,95,29,66,20,53,207730,482505,143447,15906,0,73763,1,7/14/2017
122416706,1,11738,90,105,29,76,5,75,111316,276899,0,36638,70159,48865,8,7/14/2017
122416706,0,12104,70,14,4,10,30,9,116515,178668,0,23961,45303,27755,0,7/14/2017
117395384,1,8217,120,133,33,100,19,59,333357,616401,22737,85849,80755,92944,6,7/14/2017
117395384,0,8718,115,47,19,28,34,22,237167,496038,53929,131064,220580,78932,9,7/14/2017
117395330,1,11442,115,202,48,154,17,91,351466,286331,150918,11053,138080,91206,8,7/14/2017
117395330,0,11633,105,60,17,43,48,26,300985,301730,97323,55009,99245,68979,3,7/14/2017
117867096,1,12310,105,80,20,60,11,51,246361,366969,97609,61326,159191,59715,13,7/14/2017
117867096,0,11185,100,47,10,37,20,38,217472,359102,77707,51793,239344,51722,7,7/14/2017
117912870,1,10351,105,120,31,89,34,44,210234,303749,120574,39571,232274,70227,8,7/14/2017
117912870,0,10568,105,123,32,90,31,52,304952,145200,51880,24560,78789,68616,5,7/14/2017
118007640,1,12577,105,94,27,67,7,67,185925,412654,69184,32404,0,68414,13,7/14/2017
118007640,0,12985,90,17,7,10,27,12,127526,268913,45189,29360,55691,44443,17,7/14/2017
118982008,1,12706,120,106,27,79,26,56,370042,379011,225094,42143,130720,85982,21,7/14/2017
118982008,0,12889,115,106,26,80,27,65,344050,371645,178023,25835,277799,74374,12,7/14/2017
119236361,1,11140,110,86,26,60,10,51,191656,390054,79359,22692,79451,72376,8,7/14/2017
119236361,0,11541,95,36,10,26,26,18,180586,290718,54884,26599,64237,46961,1,7/14/2017
117590284,1,10296,105,92,20,72,9,63,205149,371558,138934,19183,124006,64842,3,7/14/2017
117590284,0,10715,95,41,9,32,20,27,219174,255881,74545,40400,160030,43305,9,7/14/2017
117689599,1,10253,115,64,20,44,31,36,175204,397665,85168,10358,0,77155,19,7/14/2017
117689599,0,10543,105,113,31,82,20,80,204787,332116,68507,10894,0,61286,6,7/14/2017
117395362,1,8039,100,90,26,64,19,48,206118,161144,37846,14178,52080,46610,5,7/14/2017
117395362,0,8550,100,66,19,47,26,37,146956,167647,62576,14062,55480,49378,7,7/14/2017
121380847,1,7818,85,118,28,90,8,60,111625,181731,48454,11891,0,44712,5,7/14/2017
121380847,0,8159,65,21,8,13,29,11,102950,135055,17800,521,0,25630,2,7/14/2017
117468827,1,10587,100,96,22,74,20,61,128177,266639,48122,23600,118969,59609,7,7/14/2017
117468827,0,7832,85,75,20,55,22,41,166629,208868,32189,22337,54825,36696,3,7/14/2017
120769245,1,8118,120,189,53,136,27,92,296372,297512,27992,48449,91877,99423,12,7/14/2017
120769245,0,8819,110,92,26,66,54,26,280073,328610,78033,86136,193891,68029,11,7/14/2017
117395408,1,11884,115,163,43,119,14,129,271585,469197,106268,8194,50038,81818,13,7/14/2017
117395408,0,12064,110,35,13,22,45,14,220212,408781,80498,32475,0,69530,5,7/14/2017
117455227,1,12496,110,110,31,79,27,41,234499,333842,105596,38991,0,74016,8,7/14/2017
117455227,0,13011,105,94,27,67,31,39,213334,353059,103496,45500,77139,63054,0,7/14/2017
117761097,1,12264,90,130,30,100,5,115,187844,308568,112221,34723,82791,45562,0,7/14/2017
117761097,0,12047,70,17,5,12,30,9,183316,212465,55128,17065,57671,27642,0,7/14/2017
117398161,1,14453,110,148,36,112,11,105,184050,366552,19537,43654,52565,70121,17,7/14/2017
117398161,0,14086,95,41,11,30,37,13,182871,368252,2936,29150,145092,46581,4,7/14/2017
117402770,1,12331,120,116,28,86,18,55,295471,586988,158726,29604,0,87254,6,7/14/2017
117402770,0,12914,110,61,18,43,30,30,266536,642131,87241,35696,130547,71451,9,7/14/2017
117698767,1,9533,125,71,26,45,30,28,223613,529615,64763,50997,79737,103566,27,7/14/2017
117698767,0,8531,125,75,28,45,28,64,265321,477935,57087,83982,104944,101334,20,7/14/2017
121047690,1,9944,110,113,31,82,16,52,320001,427610,117825,27509,136034,75112,9,7/14/2017
121047690,0,9909,100,68,14,50,31,32,254125,379274,133504,60878,220135,51289,0,7/14/2017
117471863,1,10520,105,91,27,63,5,94,157794,293020,60655,19466,117117,64450,9,7/14/2017
117471863,0,10957,85,14,5,9,28,6,144509,238645,32958,10563,55698,39778,10,7/14/2017
122637404,1,0,105,87,29,58,5,72,164405,270403,25430,20467,68934,62375,9,7/14/2017
122637404,0,0,90,12,5,7,29,7,108885,293298,15424,26828,70690,42266,1,7/14/2017
117395382,1,13003,90,87,23,64,6,72,150264,227863,64176,40866,0,47538,2,7/14/2017
117395382,0,13210,70,14,5,9,23,11,131411,128717,66090,4187,0,28327,5,7/14/2017
117768528,1,11749,85,99,25,74,13,74,163656,188784,147048,6432,0,42503,10,7/14/2017
117768528,0,11455,75,42,13,29,25,20,184776,241412,48977,2051,0,29619,0,7/14/2017
118229517,1,10636,105,72,22,50,10,57,203124,355049,36423,42330,56664,66842,14,7/14/2017
118229517,0,9342,95,42,10,32,22,31,123919,281775,84911,36715,150377,47780,9,7/14/2017
118448282,1,10483,90,129,30,99,11,91,205284,187982,78692,11754,0,46286,7,7/14/2017
118448282,0,10426,75,42,10,32,30,18,137574,196024,83057,19759,0,32249,6,7/14/2017
119451099,1,9294,105,83,21,62,10,66,112065,271257,101513,38749,39746,62359,8,7/14/2017
119451099,0,9126,95,36,9,27,21,18,118705,217662,24647,10957,0,46444,9,7/14/2017
121342447,1,10119,105,80,23,55,12,50,194025,363152,107179,50742,90068,61520,11,7/14/2017
121342447,0,10273,90,42,12,30,24,18,159732,225699,45432,16621,158619,45200,3,7/14/2017
117395367,1,14501,100,69,21,48,16,35,227653,244024,60700,22155,54719,49752,6,7/14/2017
117395367,0,11154,100,45,16,29,21,21,184212,205404,58678,37956,135594,45267,2,7/14/2017
117429074,1,11326,115,104,31,73,30,33,187754,502885,44435,59793,0,88056,8,7/14/2017
117429074,0,11779,110,80,30,50,32,42,195313,255177,26170,30948,0,67820,7,7/14/2017
121576749,1,10296,115,105,28,77,25,48,353510,424791,199911,51585,118255,79391,5,7/14/2017
121576749,0,10433,115,92,24,68,28,52,351843,351788,120093,21817,155924,80754,4,7/14/2017
117395377,1,10209,120,125,32,93,27,50,263108,540012,155736,4952,0,94958,28,7/14/2017
117395377,0,10888,125,104,27,77,32,53,217142,565024,62976,106821,0,100162,17,7/14/2017
117448071,1,13498,110,92,27,65,10,60,189296,403013,0,61844,58867,73739,13,7/14/2017
117448071,0,13534,100,38,10,28,27,13,125084,345731,0,24525,125737,55040,8,7/14/2017
119394206,1,10084,110,50,20,30,27,24,195330,422275,69520,62354,0,73487,23,7/14/2017
119394206,0,10312,115,86,26,60,20,41,231721,462099,100513,10942,0,80659,2,7/14/2017
117400413,1,9607,110,87,34,53,22,45,154005,435591,28261,24402,0,72872,6,7/14/2017
117400413,0,9380,95,49,21,28,34,24,140811,219576,40998,13777,0,49538,7,7/14/2017
117768936,1,9893,105,60,18,42,9,50,202338,389842,38475,44865,48818,62874,15,7/14/2017
117768936,0,10311,90,33,9,24,19,25,152100,252218,130406,40592,122234,41127,9,7/14/2017
117488065,1,12527,115,89,22,67,12,64,251287,532438,155889,41266,99573,77274,10,7/14/2017
117488065,0,12688,110,44,12,32,22,24,252151,461902,124531,28952,90767,73460,19,7/14/2017
118313642,1,7131,95,85,24,61,10,66,151637,266204,75978,8321,59078,51105,3,7/14/2017
118313642,0,5108,85,34,9,25,25,13,138493,212691,46768,32049,57549,39334,7,7/14/2017
118155458,1,9437,105,79,23,56,21,34,169363,331952,97496,22688,61612,60248,16,7/14/2017
118155458,0,9944,100,84,21,63,24,42,217713,347663,50472,43691,77458,51881,8,7/14/2017
117746664,1,13250,115,199,49,150,27,72,216403,272176,0,77633,165148,79671,15,7/14/2017
117746664,0,12097,110,96,26,70,49,23,280855,262119,29731,32737,93932,62305,6,7/14/2017
122324330,1,9206,110,136,40,96,22,59,170428,256482,0,55771,75321,72574,23,7/14/2017
122324330,0,9711,100,66,21,45,40,17,180456,368849,0,28425,56838,55086,3,7/14/2017
117395402,1,11869,115,128,38,90,32,30,244342,470290,0,88860,148404,89143,8,7/14/2017
117395402,0,11713,115,102,31,71,38,42,237280,456504,0,47118,80282,84029,8,7/14/2017
117395406,1,12404,95,87,20,67,7,69,174120,386523,115420,17573,66104,52379,6,7/14/2017
117395406,0,12693,80,29,7,22,20,22,156095,191416,42025,44055,48061,32003,6,7/14/2017
121407290,1,8169,105,101,32,66,18,65,221877,290265,0,57885,56144,75595,7,7/14/2017
121407290,0,9529,100,54,17,37,35,22,141152,266241,0,54385,60249,55699,8,7/14/2017
117395405,1,11089,110,140,40,97,12,116,247879,245894,100060,7800,70901,59847,1,7/14/2017
117395405,0,10827,100,27,12,15,42,15,208051,228113,32417,24595,0,49663,5,7/14/2017
117525109,1,12599,95,97,27,70,12,42,148340,266744,37428,18691,0,52788,20,7/14/2017
117525109,0,11473,80,44,12,32,27,19,114502,208945,59273,24241,54186,33551,0,7/14/2017
117913539,1,10348,110,93,28,65,9,62,142680,427522,41842,9942,0,70560,23,7/14/2017
117913539,0,9977,95,30,9,21,28,13,124802,368623,15337,37930,62585,48693,16,7/14/2017
117451029,1,11337,125,115,36,79,20,52,321102,826489,6888,78949,104603,110910,5,7/14/2017
117451029,0,12032,120,61,20,41,37,20,251748,664717,54092,107102,151122,88985,6,7/14/2017
118047672,1,12473,115,99,25,74,35,41,242380,262097,148239,73542,91292,75940,47,7/14/2017
118047672,0,12588,125,131,35,96,25,61,328909,500766,162847,41241,0,97981,13,7/14/2017
117479424,1,12000,105,84,25,59,23,38,192881,263664,99386,35075,92197,60798,23,7/14/2017
117479424,0,12353,100,86,23,63,26,42,221557,231201,67166,17411,72918,51198,15,7/14/2017
118014670,1,12306,70,32,10,22,3,25,97372,186537,40513,27608,28442,30402,9,7/14/2017
118014670,0,12521,50,9,3,6,10,7,58967,134120,28567,20492,38134,15601,0,7/14/2017
117395422,1,10709,120,149,32,117,43,41,430535,504011,91987,67253,170103,90293,11,7/14/2017
117395422,0,10885,120,192,43,149,33,70,316298,479012,210620,45592,137096,91360,15,7/14/2017
117395476,1,13049,75,83,22,60,8,63,103198,198177,17033,25657,0,35386,8,7/14/2017
